ID,API-Type,API-Name,HTTP Method,URI,Decription+Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
384,REST,IBM Watson IoT,GET,/device/types/{typeId}/devices/{deviceId}/diag/logs,Get all device diagnostic logs. Gets diagnostic logs for a device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
385,REST,IBM Watson IoT,POST,/device/types/{typeId}/devices/{deviceId}/diag/logs,"Add device diagnostic log information. Adds an entry in the log of diagnostic information for the device. If no date is supplied, the entry is added with the current date and time. The 10 most recent entries will be retained until either the device is deleted or the clear logs API is called.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
386,REST,IBM Watson IoT,DELETE,/device/types/{typeId}/devices/{deviceId}/diag/logs,Clear diagnostic log. Clears the diagnostic log for the device.,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Pluralized last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
387,REST,IBM Watson IoT,GET,/device/types/{typeId}/devices/{deviceId}/diag/logs/{logId},Get device diagnostic log. Gets diagnostic log for a device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
388,REST,IBM Watson IoT,DELETE,/device/types/{typeId}/devices/{deviceId}/diag/logs/{logId},Delete diagnostic log. Delete this diagnostic log for the device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
389,REST,IBM Watson IoT,GET,/device/types/{typeId}/devices/{deviceId}/diag/errorCodes,Get device diagnostic error codes. Gets diagnostic error codes for a device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
390,REST,IBM Watson IoT,POST,/device/types/{typeId}/devices/{deviceId}/diag/errorCodes,Add diagnostic error code for a device. Adds an error code to the list of error codes for the device. The 10 most recent entries will be retained until either the device is deleted or the clear error codes API is called.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
391,REST,IBM Watson IoT,DELETE,/device/types/{typeId}/devices/{deviceId}/diag/errorCodes,Clear error codes. Clears the list of error codes for the device. The list is replaced with a single error code of zero.,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Pluralized last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
392,REST,IBM Watson IoT,GET,/mgmt/requests,"List device management requests. Gets a list of device management requests, which can be in progress or recently completed. Sorting can be performed on any of the following properties (sort order can be reversed by prefixing the property name with '-'):",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
393,REST,IBM Watson IoT,POST,/mgmt/requests,"Initiate a device management request. Initiates a device management request, such as reboot. The request will fail if any of the devices participating in the request are inactive, disabled, blocked by a separate on-going firmware download/update request, or do not support the requested operation.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
394,REST,IBM Watson IoT,GET,/mgmt/requests/{requestId},Get device management request. Gets details of a device management request.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
395,REST,IBM Watson IoT,DELETE,/mgmt/requests/{requestId},Clear device management request status. Clears the status of a device management request. You can use this operation to clear the status for a completed request�,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
396,REST,IBM Watson IoT,POST,/mgmt/requests/{requestId}/cancel,"Cancel device management request. Cancel a device management request. You can use this operation to clear the status for an in-progress request which may never complete due to a problem. This will set all in-progress device statuses to cancelled, clear the current operation for all in-progress devices, and mark the request as complete.",0,1,,0,1,,1,0,[cancel found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
397,REST,IBM Watson IoT,GET,/mgmt/requests/{requestId}/deviceStatus,Get list of device management request device statuses. Gets a list of device management request device statuses for a particular request. Sorting can be performed on any of the following properties (sort order can be reversed by prefixing the property name with '-'):,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
398,REST,IBM Watson IoT,GET,/mgmt/requests/{requestId}/deviceStatus/{deviceType}/{deviceId},Get individual device management request device status. Get an individual device management request device status.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
399,REST,IBM Watson IoT,POST,/mgmt/requests/{requestId}/deviceStatus/{deviceType}/{deviceId}/cancel,Cancel device management request for an individual device. Cancels a device management request for an individual device. You can use this operation to clear the status for an in-progress request which may never complete due to a problem. This will set the device status to cancelled and clear the current operation for the device.,0,1,,0,1,,1,0,[cancel found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between requests and request. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
400,REST,IBM Watson IoT,GET,/mgmt/custom/bundle,Get list of registered device management extensions,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
401,REST,IBM Watson IoT,POST,/mgmt/custom/bundle,Add a device management extension,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
402,REST,IBM Watson IoT,GET,/mgmt/custom/bundle/{bundleId},Get a specific registered device management extension,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
403,REST,IBM Watson IoT,PUT,/mgmt/custom/bundle/{bundleId},Update an existing device management extension,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
404,REST,IBM Watson IoT,DELETE,/mgmt/custom/bundle/{bundleId},Delete a device management extension,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
405,REST,IBM Watson IoT,GET,/config/lec,"Retrieve the Last Event Cache configuration for your organization. Retrieves the current configuration for the Last Event Cache (LEC) feature for your organization. You can use this endpoint to determine whether or not the LEC feature is currently enabled, along with how many days cached device events will persist for before being removed from the cache.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
406,REST,IBM Watson IoT,PUT,/config/lec,"Update the Last Event Cache configuration for your organization. Updates the current configuration for the Last Event Cache (LEC) feature for your organization. You can use this endpoint to control whether or not the LEC feature is currently enabled, along with how many days cached device events will persist for before being removed from the cache.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],1,0,Non-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
407,REST,IBM Watson IoT,GET,/device/types/{deviceType}/devices/{deviceId}/events/{eventName},Get last event for a specific event id for a specific device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between identification and events. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
408,REST,IBM Watson IoT,GET,/device/types/{deviceType}/devices/{deviceId}/events,Get all last events for a specific device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between identification and events. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
409,REST,IBM Watson IoT,GET,/device/types/{typeId}/devices/{deviceId}/location,Get device location information. Gets location information for a device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
410,REST,IBM Watson IoT,PUT,/device/types/{typeId}/devices/{deviceId}/location,"Update device location information. Updates the location information for a device. If no date is supplied, the entry is added with the current date and time.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
411,REST,IBM Watson IoT,GET,/device/types/{typeId}/devices/{deviceId}/exts/twc/ops/geocode,Retrieve current meteorological observations for the location associated with your device.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
412,REST,IBM Watson IoT,POST,/application/types/{typeId}/devices/{deviceId}/events/{eventName},Send device event. Send an event from an application simulating a device.,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between identification and events. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
413,REST,IBM Watson IoT,POST,/application/types/{typeId}/devices/{deviceId}/commands/{commandId},Publish Command. Send a command from an application,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between commands and command. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
414,REST,IBM Watson IoT,POST,/device/types/{typeId}/devices/{deviceId}/events/{eventName},Send device event. Send an event from a device.,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between identification and events. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
415,REST,IBM Watson IoT,POST,/device/types/{typeId}/devices/{deviceId}/commands/{commandId}/request,Receive command. Receive command for a device,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between commands and command. 0 hierarchical relations were detected out of 56,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
416,REST,IBM Watson IoT,GET,/s2s/services,Get all services. The services endpoint returns the list of all of the services that the Watson IoT Platform can connect to. The list can include a mixture of services that are either bound or unbound where: Bound services are services that the Watson IoT Platform has been configured to connect to. This can include other services in the same Bluemix space as the Watson IoT Platform or external services. Unbound services are other services in the same Bluemix space as the Watson IoT Platform service that the platform has not yet been configured to connect to. The Watson IoT Platform Dashboard UI must be used to bind to these services.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
417,REST,IBM Watson IoT,POST,/s2s/services,Create a new service. Create a new external service. The service must include all of the details required to connect and authenticate to the external service in the credentials property. The structure of the credentials property will depend on the type of the target service.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
